bin coverage transcript strand gene cigar MD NM fileName species introns_len introns_num swap.introns_len
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168330579-processed-gene-0.12-mRNA-1 16 2845815 255M MD:Z:20C71T91T70 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 maker-168477087-snap-gene-0.7-mRNA-1 16 2914814 268M1397N199M146N193M MD:Z:660 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 1397,146 2 146,1397
cdhit-output-4_10.iteration.1 0.99 snap_masked-168446456-processed-gene-0.19-mRNA-1 16 2845594 225M MD:Z:189A35 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 snap_masked-168227321-processed-gene-1.125-mRNA-1 0 2851208 87M935N797M MD:Z:884 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 935 1 935
cdhit-output-4_10.iteration.1 0.99 maker-160637215-snap-gene-0.4-mRNA-1 16 2915270 508M87N636M162N138M MD:Z:613A42C27G597 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 87,162 2 162,87
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168502944-processed-gene-0.3-mRNA-1 16 2915375 1291M1378N134M MD:Z:316C1108 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 1378 1 1378
cdhit-output-4_10.iteration.1 0.99 maker-168294372-augustus-gene-0.59-mRNA-1 16 2914846 674M268N165M156N21M MD:Z:177T29A125G15C16C277G142T72 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 268,156 2 156,268
cdhit-output-4_10.iteration.1 0.99 augustus_masked-166603339-processed-gene-0.2-mRNA-1 16 2915601 3018M MD:Z:266G15T650A755A78T34G38A176C500C28C51G5T19C213A176 NM:i:14 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168577398-processed-gene-0.7-mRNA-1 16 2850526 323M81N241M MD:Z:564 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 81 1 81
cdhit-output-4_10.iteration.1 0.99 augustus_masked-166449174-processed-gene-0.0-mRNA-1 0 2915545 771M232N1137M MD:Z:151C399A125G23T1206 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 232 1 232
cdhit-output-4_10.iteration.1 0.99 maker-161578904-snap-gene-0.4-mRNA-1 0 2914843 139M178N569M MD:Z:152T324G104G125 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 178 1 178
cdhit-output-4_10.iteration.1 0.99 maker-168236151-augustus-gene-0.14-mRNA-1 0 2845961 13M427N172M93N660M MD:Z:845 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 427,93 2 427,93
cdhit-output-4_10.iteration.1 0.99 augustus_masked-163085346-processed-gene-0.1-mRNA-1 16 2848997 2196M MD:Z:546T1119C286C242 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168433354-processed-gene-0.0-mRNA-1 0 2915533 2160M MD:Z:176T84A1T114A103A43G517G467A369C277 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168521201-processed-gene-0.0-mRNA-1 0 2915509 1052M124N82M MD:Z:34T15C109G60T41C295A445C128 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 124 1 124
cdhit-output-4_10.iteration.1 0.99 maker-167824635-augustus-gene-0.19-mRNA-1 16 2915050 494M887N421M251N67M119N550M MD:Z:101A78A160G75A124T36A57T24A162A119A166T78G314T25 NM:i:13 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 887,251,119 3 119,251,887
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168379294-processed-gene-0.0-mRNA-1 0 2914995 1668M MD:Z:655A9G872C129 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 maker-168187887-augustus-gene-0.18-mRNA-1 16 2915549 779M216N414M MD:Z:275C917 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 216 1 216
cdhit-output-4_10.iteration.1 0.99 maker-166938256-augustus-gene-0.5-mRNA-1 16 2914883 147M690N154M86N2327M MD:Z:283C92C34A309T390C78A86C32A710G160T36G128G239T38 NM:i:13 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 690,86 2 86,690
cdhit-output-4_10.iteration.1 0.99 maker-168401677-snap-gene-0.48-mRNA-1 16 2915626 830M175N195M2305N348M MD:Z:1373 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 175,2305 2 2305,175
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168413161-processed-gene-0.7-mRNA-1 0 2914932 396M MD:Z:396 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168559473-processed-gene-0.2-mRNA-1 16 2914751 419M111N57M355N32M167N94M79N88M92N152M84N129M97N100M117N219M MD:Z:1290 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 111,355,167,79,92,84,97,117 8 117,97,84,92,79,167,355,111
cdhit-output-4_10.iteration.1.extra 0.99 maker-168577015-snap-gene-0.17-mRNA-1 16 7187757 770M1653N535M MD:Z:88G10T29T109T139C704C178T41 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 1653 1 1653
cdhit-output-4_10.iteration.2 0.99 augustus_masked-161971473-processed-gene-0.0-mRNA-1 0 3112872 377M639N583M MD:Z:269C203C237T13CC12T1A4C4T27C20A8T2G24T122 NM:i:14 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 639 1 639
cdhit-output-4_10.iteration.1 0.99 maker-167077732-augustus-gene-0.4-mRNA-1 0 2915481 164M622N2459M148N265M MD:Z:196G9A333A117T9C284T191C149G166G43C212A101G89A12G72T149C348CT225G5C158 NM:i:20 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 622,148 2 622,148
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168174636-processed-gene-0.1-mRNA-1 0 2914654 1530M MD:Z:450A141C362T45C528 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 maker-168388939-augustus-gene-0.17-mRNA-1 0 2915107 78M161N75M135N35M112N454M MD:Z:642 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 161,135,112 3 161,135,112
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168522460-processed-gene-0.0-mRNA-1 16 2914940 1023M MD:Z:1011G11 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168522793-processed-gene-0.10-mRNA-1 0 2915135 1473M MD:Z:1473 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168517429-processed-gene-0.7-mRNA-1 16 2846968 393M MD:Z:393 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-166273037-processed-gene-0.0-mRNA-1 0 2914993 1529M MD:Z:106T19C391G198A242A46C208A186C59G54T10 NM:i:10 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.5 0.99 maker-167464733-augustus-gene-0.4-mRNA-1 16 2803047 567M239N218M118N151M MD:Z:936 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 239,118 2 118,239
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168185806-processed-gene-0.24-mRNA-1 0 2915478 354M253N2001M MD:Z:407C1947 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 253 1 253
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168272079-processed-gene-0.0-mRNA-1 0 523652 300M MD:Z:300 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-166924171-processed-gene-0.0-mRNA-1 16 2915499 1476M MD:Z:675C143A456C79T22A96 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 snap_masked-168323003-processed-gene-0.22-mRNA-1 0 2845146 2973M MD:Z:521C1614T340G495 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 maker-168531786-augustus-gene-0.52-mRNA-1 0 2915607 1016M253N64M204N1354M MD:Z:415T96A22T174T146C3C30T399T121G422G378T41T94T80 NM:i:13 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 253,204 2 253,204
cdhit-output-4_10.iteration.1 0.99 maker-167096174-augustus-gene-0.4-mRNA-1 0 2915357 209M196N208M1429N679M MD:Z:1096 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 196,1429 2 196,1429
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168276834-processed-gene-1.23-mRNA-1 0 2915663 255M233N127M106N274M2627N133M91N87M163N495M MD:Z:431C939 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 233,106,2627,91,163 5 233,106,2627,91,163
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168189649-processed-gene-0.4-mRNA-1 0 2915671 400M3662N197M87N221M MD:Z:52G765 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 3662,87 2 3662,87
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168524451-processed-gene-0.2-mRNA-1 16 2914745 1962M MD:Z:532T334T268CA104A131C73A34T125T294T13C43 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168425879-processed-gene-0.8-mRNA-1 16 2914791 2448M MD:Z:421C515G1510 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.2 0.99 snap_masked-168441156-processed-gene-0.18-mRNA-1 16 3112597 276M MD:Z:16G174A27G56 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168574494-processed-gene-1.50-mRNA-1 16 2863257 375M MD:Z:375 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 snap_masked-167850314-processed-gene-0.79-mRNA-1 16 2846353 1308M MD:Z:12T477C52A764 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-166526482-processed-gene-0.0-mRNA-1 0 2914635 930M MD:Z:119T8G21G178C11G26G35A35A41T192T8T55T24G1C162 NM:i:14 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 snap_masked-168529423-processed-gene-0.21-mRNA-1 0 2915603 1983M MD:Z:92T274C276G617T161A75G264G113C85C17 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.2 0.99 augustus_masked-168522012-processed-gene-0.10-mRNA-1 16 3112639 2235M MD:Z:198T74C215C585G150G15A142G23A13G118T101G11A54G179A177T2CT98C46G15 NM:i:19 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 maker-167123460-augustus-gene-0.4-mRNA-1 0 2915565 186M133N122M500N220M124N364M MD:Z:519T189G182 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 133,500,124 3 133,500,124
cdhit-output-4_10.iteration.1 0.99 augustus_masked-166421319-processed-gene-0.0-mRNA-1 0 2845537 540M MD:Z:15C444G79 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 maker-167793963-augustus-gene-0.22-mRNA-2 0 2915600 515M80N160M130N107M640N91M86N96M132N114M89N84M133N156M131N75M107N107M84N193M183N186M155N81M216N135M176N265M190N49M122N106M259N189M87N520M MD:Z:386A110C407T2323 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 80,130,640,86,132,89,133,131,107,84,183,155,216,176,190,122,259,87 18 80,130,640,86,132,89,133,131,107,84,183,155,216,176,190,122,259,87
cdhit-output-4_10.iteration.1 0.99 augustus_masked-167152372-processed-gene-0.0-mRNA-1 0 2915597 1644M MD:Z:1644 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 snap_masked-168283834-processed-gene-0.13-mRNA-1 16 2915313 1212M MD:Z:1212 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168144026-processed-gene-0.0-mRNA-1 16 2915661 2583M MD:Z:1901T23T3T8A112T108A132A289 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 maker-162541194-augustus-gene-0.4-mRNA-1 0 2914818 1685M413N689M MD:Z:23G35T210T103A26C265C81A195A502G358G45T23C57G45A392 NM:i:14 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 413 1 413
cdhit-output-4_10.iteration.1 0.99 maker-166436681-snap-gene-0.5-mRNA-1 0 2880935 703M145N71M2696N217M107N339M107N282M107N321M114N339M107N402M MD:Z:652G100G27T1383C60A3C443 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 145,2696,107,107,107,114,107 7 145,2696,107,107,107,114,107
cdhit-output-4_10.iteration.1 0.99 augustus_masked-162128440-processed-gene-0.0-mRNA-1 16 2914662 393M MD:Z:270N122 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 maker-167900391-augustus-gene-0.19-mRNA-1 0 2914773 366M334N687M681N632M MD:Z:784T17G332G21A27G114C3G123C80A175 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 334,681 2 334,681
cdhit-output-4_10.iteration.1 0.99 snap_masked-168562115-processed-gene-0.55-mRNA-1 16 2850139 846M MD:Z:129G292T217C205 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168576390-processed-gene-0.20-mRNA-1 0 2914919 17M686N1072M MD:Z:304T30T627C125 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 686 1 686
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168231049-processed-gene-0.1-mRNA-1 16 2861269 600M MD:Z:600 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-166546170-processed-gene-0.0-mRNA-1 0 2911135 2133M MD:Z:40A172T148T42A115T48G36A62C69C860T18G142A208A60T99 NM:i:14 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-164156711-processed-gene-0.0-mRNA-1 0 2915507 1281M MD:Z:61G926G174A76G40 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 genemark-168240060-processed-gene-0.51-mRNA-1 16 2846882 306M MD:Z:306 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 maker-159254874-augustus-gene-0.4-mRNA-1 16 2915680 1011M1331N562M MD:Z:185T221C476A84T49AT552 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 1331 1 1331
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168552037-processed-gene-0.32-mRNA-1 16 2915495 1891M209N485M MD:Z:1461T632G281 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 209 1 209
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168186093-processed-gene-0.30-mRNA-1 16 2848413 654M MD:Z:98C214G340 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168520326-processed-gene-0.1-mRNA-1 0 2915544 459M MD:Z:37G114T12GT104G23TG68T93 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168448022-processed-gene-0.1-mRNA-1 16 2915071 2841M MD:Z:368G207C778C421A25T323C490T135C86 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 snap_masked-166653108-processed-gene-0.2-mRNA-1 0 2846162 420M MD:Z:269A85A38A4G20 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.2 0.99 snap_masked-168577239-processed-gene-1.47-mRNA-1 16 3039646 394M MD:Z:138G139T16T98 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168360713-processed-gene-0.10-mRNA-1 0 2914917 1935M MD:Z:163T12T89G251A18G81G117A56G152G16C197A291C68T311C99 NM:i:14 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 augustus_masked-40662775-processed-gene-0.1-mRNA-1 0 788903 296M MD:Z:296 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_10.iteration.1 0.99 maker-168189895-augustus-gene-0.55-mRNA-1 16 2915502 973M133N181M309N358M230N1397M107N115M105N495M186N371M MD:Z:578C897C242G1301G61T806 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll 133,309,230,107,105,186 6 186,105,107,230,309,133
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168190482-processed-gene-0.3-mRNA-1 0 2915360 393M MD:Z:108T11A272 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
