bin coverage transcript strand gene cigar MD NM fileName species introns_len introns_num swap.introns_len
cdhit-output-4_15.iteration.1 0.99 augustus_masked-167807546-processed-gene-0.0-mRNA-1 16 3575376 489M MD:Z:9T227C161T89 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168386339-processed-gene-0.9-mRNA-1 0 3575737 312M MD:Z:312 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168556193-processed-gene-0.1-mRNA-1 16 3547058 2082M MD:Z:123G58G58A31G152T324G883T396A49 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168203006-processed-gene-0.14-mRNA-1 0 3495464 804M MD:Z:23A68G38T332C143T41T153 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 snap_masked-60304503-processed-gene-0.2-mRNA-1 0 3575853 397M MD:Z:66G234T95 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168430135-processed-gene-0.12-mRNA-1 16 3575628 384M MD:Z:55T312A15 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168561832-processed-gene-0.10-mRNA-1 0 3575822 552M MD:Z:552 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-166569327-processed-gene-0.1-mRNA-1 0 3575509 1545M MD:Z:157C1T1A56A39T28C158C205G354A68G203G264 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-70882023-processed-gene-0.0-mRNA-1 16 3498574 1134M MD:Z:256C112T26A83C50A169C96C152G30G151 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168485968-processed-gene-0.4-mRNA-1 0 3495780 2226M MD:Z:28T35T127A30C349C169G686A795 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168188785-processed-gene-0.8-mRNA-1 16 3493915 696M MD:Z:254G276C64C99 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.2 0.99 augustus_masked-168432818-processed-gene-0.11-mRNA-1 0 3663384 966M MD:Z:292A118C17A10T94G42A23A101G101T56G102 NM:i:10 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168320792-processed-gene-0.9-mRNA-1 16 3497618 2733M MD:Z:593T1367T85T653G31 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168577059-processed-gene-0.2-mRNA-1 0 3575379 564M MD:Z:564 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168026261-processed-gene-0.2-mRNA-1 0 725023 387M MD:Z:199C1A5GTC80C96 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-10930138-processed-gene-0.0-mRNA-1 16 3575191 804M MD:Z:804 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 snap_masked-167868242-processed-gene-0.42-mRNA-1 0 3575905 2136M MD:Z:560T392C653G8A68A383T66 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.2 0.99 snap_masked-168476454-processed-gene-0.14-mRNA-1 0 3579115 393M MD:Z:53T4C100A7G225 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168247940-processed-gene-0.9-mRNA-1 0 3575745 801M MD:Z:269T45T112T168T161G41 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.2 0.99 augustus_masked-168512396-processed-gene-0.0-mRNA-1 0 3663875 1275M MD:Z:94C314A351C170T18A38C196C59C27 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168252929-processed-gene-0.3-mRNA-1 0 3575430 1173M MD:Z:153C172T846 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168185204-processed-gene-0.2-mRNA-1 0 3541592 390M MD:Z:55G13G16C41G28G232 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.5 0.99 snap_masked-168550493-processed-gene-0.58-mRNA-1 0 1502526 210M MD:Z:105G104 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168548427-processed-gene-0.5-mRNA-1 0 3495220 618M MD:Z:36A21A312T53C192 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168566824-processed-gene-0.6-mRNA-1 0 3575713 2157M MD:Z:11T183A80A79A30C7C179C140G28C349G133G39G73C188T454CA168 NM:i:16 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-159044015-processed-gene-0.0-mRNA-1 16 3575171 1914M MD:Z:1883T30 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 snap_masked-168520014-processed-gene-0.62-mRNA-1 16 3506149 207M MD:Z:207 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-162342153-processed-gene-0.1-mRNA-1 0 3496449 2382M MD:Z:1141C92G852G159A19A114 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168236962-processed-gene-0.0-mRNA-1 16 3575896 854M MD:Z:124A97G631 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168076689-processed-gene-0.0-mRNA-1 0 3575800 1923M MD:Z:188A342A43T26C330G14A637G141A194 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.5 0.99 snap_masked-168540542-processed-gene-0.21-mRNA-1 0 1449282 318M MD:Z:90T53C19T6G146 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168294296-processed-gene-0.0-mRNA-1 16 3496545 2127M MD:Z:129T317C338T280A107A34C403G75A70G63G162C138 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168315595-processed-gene-0.21-mRNA-1 0 3575380 372M MD:Z:73C178G119 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 snap_masked-168455519-processed-gene-0.93-mRNA-1 16 3575503 417M MD:Z:311C105 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 snap_masked-167871241-processed-gene-0.55-mRNA-1 0 3497747 342M MD:Z:18TT77T244 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 snap_masked-167798297-processed-gene-0.120-mRNA-1 0 3522634 258M MD:Z:258 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-167045582-processed-gene-0.0-mRNA-1 16 3575610 1578M MD:Z:132G94T46A52T125C26T59C86T33C34A35A8C63T5T56T63G26G6T58G51T56T36A117T74G57G18C94G41 NM:i:27 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168354898-processed-gene-0.1-mRNA-1 16 3493026 2088M MD:Z:1709T91G23T149A62C49 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168196227-processed-gene-0.0-mRNA-1 16 3575685 660M MD:Z:60C55C543 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168222290-processed-gene-0.1-mRNA-1 16 3575284 231M MD:Z:231 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168572667-processed-gene-0.17-mRNA-1 0 3575739 555M MD:Z:261T1G52C238 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.3 0.99 augustus_masked-168406049-processed-gene-0.11-mRNA-1 0 3425654 468M MD:Z:47A10T208C45A10C59A83 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168425098-processed-gene-0.6-mRNA-1 0 3495848 2592M MD:Z:132G2A383C798A120A698A453 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.2 0.99 snap_masked-168568076-processed-gene-0.22-mRNA-1 16 3661043 354M MD:Z:354 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168333459-processed-gene-0.5-mRNA-1 0 3494320 336M MD:Z:200A135 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1.extra 0.99 augustus_masked-168296913-processed-gene-0.0-mRNA-1 0 11063477 333M MD:Z:42T1G46G40G100G6G92 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-167892059-processed-gene-0.1-mRNA-1 16 3575463 1935M MD:Z:34C581T712T197G249A157 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168573503-processed-gene-0.30-mRNA-1 16 3575843 228M MD:Z:28T199 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168184283-processed-gene-0.10-mRNA-1 0 3576163 1920M MD:Z:218G65G170G22A45T92G17A170G8C104T134C71T56C134G59G41G2T110C384 NM:i:18 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168186752-processed-gene-0.12-mRNA-1 0 3575412 381M MD:Z:33G2AG269G73 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168520651-processed-gene-0.5-mRNA-1 16 3575254 309M MD:Z:309 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.2 0.99 augustus_masked-168189426-processed-gene-0.12-mRNA-1 0 3663426 1989M MD:Z:26G83T23C10C249T38G47T49A93C51T140C142C15G13A76A44T54A19C69G74T9C141T10A11CT286G158A32 NM:i:27 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 snap_masked-168577362-processed-gene-0.87-mRNA-1 0 3495550 741M MD:Z:741 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168254730-processed-gene-0.12-mRNA-1 16 1710362 348M MD:Z:81C266 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 snap_masked-168454869-processed-gene-0.56-mRNA-1 0 3575682 570M MD:Z:377T192 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 genemark-162620806-processed-gene-0.0-mRNA-1 0 3501135 774M MD:Z:528A245 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 snap_masked-168468504-processed-gene-0.21-mRNA-1 16 3494109 1920M MD:Z:528G1078T54A186C70 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.2 0.99 augustus_masked-168230286-processed-gene-0.5-mRNA-1 16 3663671 309M MD:Z:74A234 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168573544-processed-gene-0.4-mRNA-1 16 3575372 2265M MD:Z:474G127A1133A297T230 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168182674-processed-gene-0.3-mRNA-1 0 3495802 1920M MD:Z:358T156C115A123T151G454T313T122G120 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 snap_masked-168388819-processed-gene-0.5-mRNA-1 0 3575588 882M MD:Z:78T803 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-167879728-processed-gene-0.3-mRNA-1 16 3496962 1731M MD:Z:176C4T2G1A4G1049T98C390 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 snap_masked-168489523-processed-gene-0.98-mRNA-1 16 3499335 201M MD:Z:201 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168346053-processed-gene-0.7-mRNA-1 16 3576046 2061M MD:Z:182C158C1719 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168260150-processed-gene-0.3-mRNA-1 0 3495215 336M MD:Z:60G8G50C215 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168549252-processed-gene-0.12-mRNA-1 16 3575272 2604M MD:Z:139T306G62C53C134A302C9T80T258T161G35A159CA101C14C57G277G160T45G5A78C13T32G101 NM:i:23 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168184992-processed-gene-0.7-mRNA-1 0 3575995 1401M MD:Z:326C95T135T370G471 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-161866779-processed-gene-0.0-mRNA-1 0 3575218 942M MD:Z:110T21A6A54T105G47A87C121G1A97G3A25T10A151G90 NM:i:14 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 snap_masked-166753401-processed-gene-0.3-mRNA-1 16 3575527 2202M MD:Z:31C1198T164C44C281G43T93A341 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168501066-processed-gene-0.0-mRNA-1 0 3575369 813M MD:Z:480C44T127C159 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168352727-processed-gene-0.1-mRNA-1 16 3493351 1761M MD:Z:426T1041G292 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168244134-processed-gene-0.0-mRNA-1 16 3575454 462M MD:Z:98T38C13A296G13 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1.extra 0.99 augustus_masked-168566215-processed-gene-0.8-mRNA-1 0 11107359 399M MD:Z:66T111C49C4G51G113 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_15.iteration.1 0.99 snap_masked-162441683-processed-gene-0.3-mRNA-1 16 3495367 2505M MD:Z:507G72T115G182C149A2C75A160A274C147T195C61G21C338C23G1G118G48 NM:i:17 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_16.iteration.1 0.99 augustus_masked-167809299-processed-gene-0.0-mRNA-1 16 3092505 1992M MD:Z:951A120A223A218T2G39C136A296 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_16.iteration.1 0.99 snap_masked-168444479-processed-gene-0.44-mRNA-1 16 3093198 228M MD:Z:228 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168233883-processed-gene-0.12-mRNA-1 0 3029392 945M MD:Z:159T165C520A98 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168258495-processed-gene-0.5-mRNA-1 16 3092417 942M MD:Z:372T60G113T90G303 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsWS77111extraAll_sam.txt WS77111extraAll NA 0 NA
