bin coverage transcript strand gene cigar MD NM introns_len introns_num
myseq3000.fa.r112 0.99 maker-164909669-augustus-gene-0.3-mRNA-1 0 9240541 100M69N1160M MD:Z:1260 NM:i:0 69 1
myseq9000.fa.r112 0.99 maker-164863985-augustus-gene-0.3-mRNA-1 0 9300038 53M201N109M187N678M MD:Z:190T92G72A225C5C81G169 NM:i:6 201,187 2
myseq9000.fa.r112 0.99 maker-164768659-augustus-gene-0.3-mRNA-1 16 9264702 92M1033N178M94N1198M MD:Z:3G203G22A375G442G46C112G41C7A129A78 NM:i:10 1033,94 2
myseq3000.fa.r112 0.99 maker-164756935-snap-gene-0.4-mRNA-1 0 9302941 183M107N730M MD:Z:465C6T6T26C21G133T71T23G11C142 NM:i:9 107 1
myseq12000.fa.r112 0.99 maker-164687080-snap-gene-0.4-mRNA-2 0 7753857 348M94N50M150N130M258N105M520N859M MD:Z:11G190A21G515T472G47G79G6A107TGT3G29 NM:i:12 94,150,258,520 4
myseq9000.fa.r112 0.99 maker-164679375-snap-gene-0.4-mRNA-1 16 9264408 1897M87N447M MD:Z:399A134G755C615T32T20T383 NM:i:6 87 1
myseq9000.fa.r112 0.99 maker-164678396-augustus-gene-0.3-mRNA-1 0 9303950 177M1420N217M MD:Z:190G12G190 NM:i:2 1420 1
myseq9000.fa.r112 0.99 maker-164644998-augustus-gene-0.4-mRNA-1 16 9300662 1618M985N518M MD:Z:2136 NM:i:0 985 1
myseq3000.fa.r112 0.99 maker-164597839-snap-gene-0.3-mRNA-1 16 9300516 501M214N171M103N40M69N20M MD:Z:91A98A6T25G7C24T94T107C27C244 NM:i:9 214,103,69 3
myseq12000.fa.r112 0.99 maker-164588199-augustus-gene-0.3-mRNA-1 0 7592524 169M162N134M153N186M426N85M110N995M MD:Z:39G454C375T67A219T66C159G183 NM:i:7 162,153,426,110 4
myseq6000.fa.r112 0.99 maker-164584233-augustus-gene-0.3-mRNA-1 16 6762233 428M237N942M MD:Z:212T945C17G193 NM:i:3 237 1
myseq6000.fa.r112 0.99 maker-164559933-snap-gene-0.4-mRNA-1 0 6852023 565M1201N62M MD:Z:33T113A163C137TG38G137 NM:i:6 1201 1
myseq12000.fa.r112 0.99 maker-164545528-augustus-gene-0.3-mRNA-1 16 7667237 99M214N1089M MD:Z:253C360TT32G137C98G206G95 NM:i:7 214 1
myseq9000.fa.r112 0.99 maker-164538353-augustus-gene-0.5-mRNA-1 16 9192803 156M95N123M89N210M160N187M119N45M178N68M132N270M MD:Z:9A157G39C89T35T219A81T17T267G137 NM:i:9 95,89,160,119,178,132 6
myseq12000.fa.r112 0.99 maker-164514287-augustus-gene-0.3-mRNA-1 16 7618737 654M147N69M171N151M1096N113M439N44M MD:Z:61C341G101T55A469 NM:i:4 147,171,1096,439 4
myseq12000.fa.r112 0.99 maker-164504811-snap-gene-0.5-mRNA-1 0 7663826 591M92N363M144N349M61N35M MD:Z:22C138A279G116A183C189G206G54C143 NM:i:8 92,144,61 3
myseq6000.fa.r112 0.99 maker-164503406-snap-gene-0.4-mRNA-1 16 6850941 1291M260N209M MD:Z:36T126A472G63A799 NM:i:4 260 1
myseq0.fa.r112 0.99 maker-164494336-augustus-gene-0.9-mRNA-1 0 7060305 557M180N194M135N881M107N75M123N135M75N115M116N136M323N151M121N606M106N1627M MD:Z:2204G26G912C1332 NM:i:3 180,135,107,123,75,116,323,121,106 9
myseq3000.fa.r112 0.99 maker-164391912-augustus-gene-0.4-mRNA-2 0 9299109 383M416N296M109N893M MD:Z:321T75A345C9C36T14G230C44G6G95T140A21A12C64C104A19A9T5C5 NM:i:18 416,109 2
myseq6000.fa.r112 0.99 maker-164355195-augustus-gene-0.3-mRNA-1 0 6837502 174M205N909M171N291M MD:Z:1374 NM:i:0 205,171 2
myseq3000.fa.r112 0.99 maker-164321905-augustus-gene-0.3-mRNA-1 0 9245851 90M102N122M301N191M250N482M304N81M78N54M168N81M78N429M130N783M MD:Z:330C64A597G141T27C26C1122 NM:i:6 102,301,250,304,78,168,78,130 8
myseq9000.fa.r112 0.99 maker-164287066-augustus-gene-0.3-mRNA-1 16 9297859 777M114N550M MD:Z:50G342T271C547G113 NM:i:4 114 1
myseq12000.fa.r112 0.99 maker-164226378-snap-gene-0.5-mRNA-1 0 7751944 236M230N70M114N113M738N1118M MD:Z:587C12C81C15A210A419T20G186 NM:i:7 230,114,738 3
myseq9000.fa.r112 0.99 maker-164139676-snap-gene-0.6-mRNA-1 16 9142660 696M268N90M558N44M132N97M1016N384M MD:Z:149C248G373T205G332 NM:i:4 268,558,132,1016 4
myseq6000.fa.r112 0.99 maker-164093671-snap-gene-0.6-mRNA-1 0 6749745 430M20N209M MD:Z:398G203T36 NM:i:2 20 1
myseq12000.fa.r112 0.99 maker-164014596-augustus-gene-0.3-mRNA-1 16 5260141 89M207N639M130N56M646N103M76N253M85N34M MD:Z:23A353A239C262G293 NM:i:4 207,130,646,76,85 5
myseq3000.fa.r112 0.99 maker-163979973-augustus-gene-0.6-mRNA-1 16 9299064 885M114N130M685N497M MD:Z:431A94C66G51A91G224C288G1A69A9C178 NM:i:10 114,685 2
myseq0.fa.r112 0.99 maker-163928303-snap-gene-0.1-mRNA-1 0 1151469 305M16N409M MD:Z:714 NM:i:0 16 1
myseq15000.fa.r112 0.99 maker-163924924-snap-gene-0.3-mRNA-1 0 11137418 56M104N236M MD:Z:65A129T96 NM:i:2 104 1
myseq12000.fa.r112 0.99 maker-163696209-snap-gene-0.5-mRNA-1 0 7625935 935M186N977M MD:Z:608G46GC721T37GC67A426 NM:i:7 186 1
myseq15000.fa.r112 0.99 maker-163680771-snap-gene-0.6-mRNA-1 0 9311551 281M71N166M MD:Z:447 NM:i:0 71 1
myseq3000.fa.r112 0.99 maker-163676549-snap-gene-0.4-mRNA-1 0 9302953 413M994N118M223N224M921N798M MD:Z:472T8T641A429 NM:i:3 994,223,921 3
myseq6000.fa.r112 0.99 maker-163616824-snap-gene-0.4-mRNA-1 0 6796717 196M157N182M MD:Z:362A15 NM:i:1 157 1
myseq9000.fa.r112 0.99 maker-163580438-snap-gene-0.4-mRNA-1 16 9300273 451M2417N773M MD:Z:999A224 NM:i:1 2417 1
myseq6000.fa.r112 0.99 maker-163576140-snap-gene-0.5-mRNA-1 16 6711716 248M222N727M MD:Z:186T64G723 NM:i:2 222 1
myseq12000.fa.r112 0.99 maker-163558726-augustus-gene-0.5-mRNA-1 0 7720784 323M95N104M97N119M136N1070M MD:Z:13A139G290A79G179G240T19T93A30T98C54G44CA10C17G296 NM:i:15 95,97,136 3
myseq9000.fa.r112 0.99 maker-163558320-augustus-gene-0.3-mRNA-1 0 9303623 123M142N189M65N113M84N184M81N102M MD:Z:69T641 NM:i:1 142,65,84,81 4
myseq3000.fa.r112 0.99 maker-163522639-snap-gene-0.4-mRNA-1 16 9303062 147M221N63M4048N198M MD:Z:18C1T20T10A3G4A15A9T89T222C7 NM:i:10 221,4048 2
myseq3000.fa.r112 0.99 maker-163505538-snap-gene-0.5-mRNA-1 0 9297549 2765M839N35M78N17M MD:Z:429G94A128G102G103T5T2T77A57T151T35C38A416C152A505T373C134 NM:i:16 839,78 2
myseq3000.fa.r112 0.99 maker-163476020-augustus-gene-0.3-mRNA-1 16 9208932 517M208N118M179N406M MD:Z:30A720C289 NM:i:2 208,179 2
myseq12000.fa.r112 0.99 maker-163408108-snap-gene-0.4-mRNA-1 16 7709689 560M190N128M453N41M MD:Z:250G356T121 NM:i:2 190,453 2
myseq6000.fa.r112 0.99 maker-163338843-augustus-gene-0.5-mRNA-1 16 6849115 1006M623N1510M MD:Z:42C183C153A407C367T405A231G348G24T16C63C165A100 NM:i:12 623 1
myseq6000.fa.r112 0.99 maker-163310728-augustus-gene-0.3-mRNA-1 16 6851857 368M118N142M2144N47M140N460M MD:Z:410A26A16G42G18T500 NM:i:5 118,2144,140 3
myseq6000.fa.r112 0.99 maker-163308394-augustus-gene-0.3-mRNA-1 16 6737048 605M185N200M MD:Z:372T156T275 NM:i:2 185 1
myseq3000.fa.r112 0.99 maker-163294750-augustus-gene-0.4-mRNA-1 0 9299406 1294M1994N252M159N538M MD:Z:341A565C247G47T176G77C26C20A577 NM:i:8 1994,159 2
myseq12000.fa.r112 0.99 maker-163276289-augustus-gene-0.3-mRNA-1 0 7628075 541M654N182M81N127M94N76M MD:Z:162C763 NM:i:1 654,81,94 3
myseq3000.fa.r112 0.99 maker-163267802-augustus-gene-0.4-mRNA-1 16 9283436 2431M463N254M MD:Z:1383G1044A256 NM:i:2 463 1
myseq9000.fa.r112 0.99 maker-163176180-augustus-gene-0.3-mRNA-1 16 9256065 1258M98N121M MD:Z:812C30A165G92T15G260 NM:i:5 98 1
myseq3000.fa.r112 0.99 maker-163167551-augustus-gene-0.3-mRNA-1 16 9230469 2353M117N124M MD:Z:182C233A143G1067G20T604C4A136T74A5 NM:i:9 117 1
myseq3000.fa.r112 0.99 maker-163102258-augustus-gene-0.4-mRNA-1 0 9298091 361M104N320M66N94M MD:Z:180T59C90T443 NM:i:3 104,66 2
myseq9000.fa.r112 0.99 maker-163097679-snap-gene-0.4-mRNA-1 0 9298856 413M84N938M MD:Z:607T164A316T261 NM:i:3 84 1
myseq9000.fa.r112 0.99 maker-163080181-snap-gene-0.4-mRNA-1 0 9205387 61M90N114M623N185M86N780M MD:Z:240A188C710 NM:i:2 90,623,86 3
myseq3000.fa.r112 0.99 maker-162994110-augustus-gene-0.7-mRNA-1 16 9297425 2566M439N694M MD:Z:126T412T1A152C467G470G260A374G110G293T199G45C303T35 NM:i:13 439 1
myseq0.fa.r112 0.99 maker-162922772-snap-gene-0.3-mRNA-1 0 7165396 591M237N1650M MD:Z:3T19G87TT56A64A94C29G20G5T106C170G216G89T25A45T8G80C233A15C19C78T98C50T307A161G17T120 NM:i:27 237 1
myseq3000.fa.r112 0.99 maker-162876872-augustus-gene-0.4-mRNA-1 16 9216141 413M622N133M111N201M MD:Z:286A1G31G211C4C20A188 NM:i:6 622,111 2
myseq0.fa.r112 0.99 maker-162863485-augustus-gene-0.3-mRNA-1 16 7078664 971M119N709M MD:Z:512C66A43C7C105T64A170C8G122C55C265C252 NM:i:11 119 1
myseq0.fa.r112 0.99 maker-162845309-augustus-gene-0.4-mRNA-1 0 7051497 129M240N202M103N131M144N499M MD:Z:961 NM:i:0 240,103,144 3
myseq9000.fa.r112 0.99 maker-162845186-augustus-gene-0.3-mRNA-1 16 9256737 342M105N151M294N238M118N220M MD:Z:951 NM:i:0 105,294,118 3
myseq12000.fa.r112 0.99 maker-162834916-augustus-gene-0.3-mRNA-1 0 7751470 105M107N72M114N88M121N253M93N116M94N115M MD:Z:749 NM:i:0 107,114,121,93,94 5
myseq3000.fa.r112 0.99 maker-162823815-augustus-gene-0.5-mRNA-1 0 9300189 32M142N221M165N592M MD:Z:311T86G37T326A81 NM:i:4 142,165 2
myseq9000.fa.r112 0.99 maker-162820053-augustus-gene-0.2-mRNA-1 0 9298416 221M198N329M MD:Z:80G35T12C34C29C128G103A9A76TG34 NM:i:10 198 1
myseq0.fa.r112 0.99 maker-162760471-augustus-gene-0.4-mRNA-1 16 7167168 65M161N173M101N542M MD:Z:3A25C45A11T3T37C21TGA11G26T43T28CG64T33A3C71A45A15A12A12A5C7T21T40T25G2AC33T4G104 NM:i:31 161,101 2
myseq3000.fa.r112 0.99 maker-162716798-augustus-gene-0.7-mRNA-1 0 9299201 76M897N238M172N208M80N640M MD:Z:892A269 NM:i:1 897,172,80 3
myseq3000.fa.r112 0.99 maker-162636143-snap-gene-0.3-mRNA-1 16 9300132 621M62N159M MD:Z:189N132G36A11T36G64CA76A90C137 NM:i:9 62 1
myseq12000.fa.r112 0.99 maker-162579771-snap-gene-0.4-mRNA-1 0 7625896 72M27N714M MD:Z:365G17A402 NM:i:2 27 1
myseq9000.fa.r112 0.99 maker-162541194-augustus-gene-0.4-mRNA-1 16 9300331 689M413N1685M MD:Z:392T45C57G23A45C358C502T195T81G265G26T103A210A35C23 NM:i:14 413 1
myseq3000.fa.r112 0.99 maker-162499948-snap-gene-0.5-mRNA-1 0 9299084 943M1760N1213M MD:Z:406A266T271C186T1023 NM:i:4 1760 1
myseq12000.fa.r112 0.99 maker-162478808-snap-gene-0.4-mRNA-1 16 7589472 1274M171N445M MD:Z:138A1246T161T24T146 NM:i:4 171 1
myseq6000.fa.r112 0.99 maker-162477729-augustus-gene-0.5-mRNA-1 0 6753738 1182M214N797M MD:Z:296G365G266G742C126T179 NM:i:5 214 1
myseq9000.fa.r112 0.99 maker-162447124-snap-gene-0.5-mRNA-1 16 9299902 282M211N279M869N128M704N601M MD:Z:395A107C786 NM:i:2 211,869,704 3
myseq9000.fa.r112 0.99 maker-162425490-augustus-gene-0.4-mRNA-1 0 9303985 331M517N332M MD:Z:131C208A1G160C93T4C60 NM:i:6 517 1
myseq9000.fa.r112 0.99 maker-162373558-augustus-gene-0.4-mRNA-1 16 9300490 203M290N160M183N222M427N83M93N52M MD:Z:113T1C58A13T54A21G343G110 NM:i:7 290,183,427,93 4
myseq12000.fa.r112 0.99 maker-162369037-augustus-gene-0.8-mRNA-1 16 7644887 563M392N75M94N2144M MD:Z:6T38T133T396G267A881C962C92 NM:i:7 392,94 2
myseq6000.fa.r112 0.99 maker-162307608-augustus-gene-0.3-mRNA-1 16 6845723 285M84N133M122N236M MD:Z:654 NM:i:0 84,122 2
myseq12000.fa.r112 0.99 maker-162297936-augustus-gene-0.3-mRNA-1 0 7739894 1334M664N934M MD:Z:672A157G17A103G242A765G306 NM:i:6 664 1
myseq0.fa.r112 0.99 maker-162284100-snap-gene-0.5-mRNA-1 0 2553888 67M336N37M122N106M355N290M MD:Z:414T18A52T13 NM:i:3 336,122,355 3
myseq0.fa.r112 0.99 maker-162267770-snap-gene-0.4-mRNA-1 0 7164820 124M250N78M469N320M576N375M731N117M118N155M227N75M122N291M91N363M315N1400M MD:Z:9A83A320G777G64G109C283T424T36G83C451G73A155A125C136A16C138 NM:i:16 250,469,576,731,118,227,122,91,315 9
myseq6000.fa.r112 0.99 maker-162202506-snap-gene-0.5-mRNA-1 0 6847233 543M81N597M MD:Z:50A11G53G125C59G11G25C134C84C332G71C174 NM:i:11 81 1
myseq0.fa.r112 0.99 maker-162197843-augustus-gene-0.3-mRNA-1 16 7163540 1043M176N255M219N115M114N53M90N261M87N51M141N256M MD:Z:114C218T131A121C474A234T58G555C121 NM:i:8 176,219,114,90,87,141 6
myseq3000.fa.r112 0.99 maker-162148568-augustus-gene-0.3-mRNA-1 16 9298389 698M111N328M MD:Z:144G9T871 NM:i:2 111 1
myseq0.fa.r112 0.99 maker-162103006-snap-gene-0.3-mRNA-1 16 7082072 28M287N1169M MD:Z:408A561A150C75 NM:i:3 287 1
myseq3000.fa.r112 0.99 maker-162035908-snap-gene-0.3-mRNA-1 0 9278804 152M234N594M MD:Z:54A36A7C16C46C46T95C1A24T6A52G20T5G3A41N35T43G20C13T53T12C29T13A19C29T3 NM:i:25 234 1
myseq3000.fa.r112 0.99 maker-162000537-snap-gene-0.5-mRNA-1 0 9290501 53M173N93M236N289M223N1058M MD:Z:31C182A104G41T485T221T54T53A121C192 NM:i:9 173,236,223 3
myseq3000.fa.r112 0.99 maker-161953606-augustus-gene-0.4-mRNA-1 0 9303179 237M115N2086M433N1458M MD:Z:442C62G438G44A38C264G88G104C356T53A18A109T191A2G29G140G20G333G64AG178G400T22G74A55G39T9G26C5G14A17GA24C44T1C16G17A8 NM:i:37 115,433 2
myseq3000.fa.r112 0.99 maker-161919378-snap-gene-0.5-mRNA-1 16 9195820 385M132N113M224N50M97N71M98N73M MD:Z:267C223C200 NM:i:2 132,224,97,98 4
myseq3000.fa.r112 0.99 maker-161917400-augustus-gene-0.5-mRNA-1 16 9302986 624M156N183M1141N259M95N570M127N98M137N222M MD:Z:3G856G402T692 NM:i:3 156,1141,95,127,137 5
myseq9000.fa.r112 0.99 maker-161900800-augustus-gene-0.3-mRNA-1 0 8598036 54M352N135M203N176M426N520M MD:Z:885 NM:i:0 352,203,426 3
myseq9000.fa.r112 0.99 maker-161890636-augustus-gene-0.3-mRNA-1 0 9132779 450M123N436M MD:Z:70C58A251T4G32T25T64C64T82G45G98T31C16C1G31 NM:i:14 123 1
myseq9000.fa.r112 0.99 maker-161849811-snap-gene-0.4-mRNA-1 0 9217150 387M110N324M MD:Z:29A398G73C101A54G51 NM:i:5 110 1
myseq0.fa.r112 0.99 maker-161781612-augustus-gene-0.3-mRNA-1 0 7122852 204M554N1065M MD:Z:53G144A28G369A166C504 NM:i:5 554 1
myseq12000.fa.r112 0.99 maker-161779242-augustus-gene-0.3-mRNA-1 0 7588801 184M117N96M109N831M MD:Z:45A730G334 NM:i:2 117,109 2
myseq9000.fa.r112 0.99 maker-161772526-snap-gene-0.5-mRNA-1 16 9195210 16M170N227M140N51M355N166M1019N636M MD:Z:669G8T14T5A396 NM:i:4 170,140,355,1019 4
myseq3000.fa.r112 0.99 maker-161638634-snap-gene-0.4-mRNA-1 0 9251583 81M145N87M127N96M93N54M101N1032M207N155M181N49M111N66M MD:Z:356G47T806T35T161T105G104 NM:i:6 145,127,93,101,207,181,111 7
myseq3000.fa.r112 0.99 maker-161635758-augustus-gene-0.4-mRNA-1 16 9199041 965M204N148M323N1214M291N253M722N119M86N75M158N181M124N1678M MD:Z:59T407T1C48G221G506C1320A112G118A25A1172G42C91A102C395 NM:i:14 204,323,291,722,86,158,124 7
myseq3000.fa.r112 0.99 maker-161635373-augustus-gene-0.4-mRNA-1 0 9166114 647M501N130M88N1628M MD:Z:135G72G295T356T5G416C361C180G103C40A432 NM:i:10 501,88 2
myseq0.fa.r112 0.99 maker-161578904-snap-gene-0.4-mRNA-1 0 6842175 139M178N569M MD:Z:152T324G104G125 NM:i:3 178 1
myseq9000.fa.r112 0.99 maker-161501926-augustus-gene-0.2-mRNA-1 16 9199430 104M62N325M MD:Z:429 NM:i:0 62 1
myseq12000.fa.r112 0.99 maker-161493547-augustus-gene-0.6-mRNA-3 0 7590735 947M214N102M341N839M76N797M MD:Z:1139C11C59T833G359T32C211T34 NM:i:7 214,341,76 3
myseq9000.fa.r112 0.99 maker-161473617-snap-gene-0.9-mRNA-1 0 8194331 422M117N245M2637N226M109N750M MD:Z:63C13G798C766 NM:i:3 117,2637,109 3
myseq6000.fa.r112 0.99 maker-161384859-augustus-gene-0.2-mRNA-1 0 6814092 206M88N221M111N319M MD:Z:23A686G2C32 NM:i:3 88,111 2
myseq9000.fa.r112 0.99 maker-161375427-augustus-gene-0.3-mRNA-1 16 9291311 707M75N88M MD:Z:57A11A48T75T1G51A218C22A78G7A52T164 NM:i:11 75 1
myseq9000.fa.r112 0.99 maker-160693456-augustus-gene-0.4-mRNA-1 16 9300062 781M95N68M88N402M85N149M119N211M MD:Z:693T53C56C12T79A15A26T17C434G217 NM:i:9 95,88,85,119 4
myseq12000.fa.r112 0.99 maker-160648378-augustus-gene-0.5-mRNA-1 16 7750429 753M118N107M117N205M161N334M377N173M148N196M109N3069M MD:Z:206C193T104C972G365G8T578G445A951A587G50C98C268 NM:i:12 118,117,161,377,148,109 6
myseq0.fa.r112 0.99 maker-160637215-snap-gene-0.4-mRNA-1 16 7130112 508M87N636M162N138M MD:Z:613A70G597 NM:i:2 87,162 2
myseq6000.fa.r112 0.99 maker-160449656-snap-gene-0.4-mRNA-1 16 6763954 112M31N14M14N42M13N279M101N102M MD:Z:321C227 NM:i:1 31,14,13,101 4
myseq3000.fa.r112 0.99 maker-160426352-augustus-gene-0.3-mRNA-1 0 9294034 33M84N147M99N96M106N96M82N97M69N166M171N73M95N96M MD:Z:12A16T290A185A297 NM:i:4 84,99,106,82,69,171,95 7
myseq12000.fa.r112 0.99 maker-160375775-augustus-gene-0.3-mRNA-1 0 7684459 764M181N1096M MD:Z:925C934 NM:i:1 181 1
myseq3000.fa.r112 0.99 maker-160348139-snap-gene-0.6-mRNA-1 0 9299673 1328M844N1410M MD:Z:683GC916T465G298T371 NM:i:5 844 1
myseq3000.fa.r112 0.99 maker-159655733-augustus-gene-0.3-mRNA-1 16 9186402 402M86N105M249N105M106N87M MD:Z:138T59A500 NM:i:2 86,249,106 3
myseq12000.fa.r112 0.99 maker-159614259-augustus-gene-0.4-mRNA-1 16 7653611 1545M212N183M397N224M436N39M115N112M251N152M MD:Z:166G70T100A348G27T42A6C56A175T90C78A9G22G75T47T94C362G255G150T57A6 NM:i:20 212,397,436,115,251 5
myseq12000.fa.r112 0.99 maker-159565083-augustus-gene-0.4-mRNA-1 16 7682718 864M127N243M MD:Z:235T561G122A24C15T36T108 NM:i:6 127 1
myseq9000.fa.r112 0.99 maker-159540286-augustus-gene-0.3-mRNA-1 16 9300030 21M81N1296M120N311M166N101M MD:Z:267C68G695A16GA185A492 NM:i:6 81,120,166 3
myseq9000.fa.r112 0.99 maker-159518323-augustus-gene-0.3-mRNA-1 0 9299817 162M129N159M177N436M MD:Z:563GC65G126 NM:i:3 129,177 2
myseq0.fa.r112 0.99 maker-159417546-augustus-gene-0.3-mRNA-1 16 7163952 155M141N239M109N57M115N87M237N545M768N351M MD:Z:841N271T159C101G52C5 NM:i:5 141,109,115,237,768 5
myseq9000.fa.r112 0.99 maker-159278182-snap-gene-0.3-mRNA-1 16 9295338 453M97N141M MD:Z:44T217T331 NM:i:2 97 1
myseq0.fa.r112 0.99 maker-159254874-augustus-gene-0.4-mRNA-1 0 7163702 562M895N1011M MD:Z:340G211AT91T519G221A185 NM:i:6 895 1
myseq6000.fa.r112 0.99 maker-159252904-augustus-gene-0.4-mRNA-1 0 6793866 55M72N130M70N392M123N278M174N189M86N40M167N95M375N246M MD:Z:23T821T579 NM:i:2 72,70,123,174,86,167,375 7
myseq3000.fa.r112 0.99 maker-159173607-snap-gene-0.3-mRNA-1 16 9195918 965M77N148M MD:Z:744G2A27A55C12G143T20C103 NM:i:7 77 1
myseq9000.fa.r112 0.99 maker-159162473-augustus-gene-0.3-mRNA-2 16 9300556 795M1035N147M1020N257M127N636M MD:Z:214G1620 NM:i:1 1035,1020,127 3
myseq12000.fa.r112 0.99 maker-158895201-augustus-gene-0.3-mRNA-1 16 7712592 1148M150N387M MD:Z:25A10A185A39G130A25G508AC56T43C28T40A164G62T53A137G14 NM:i:16 150 1
myseq12000.fa.r112 0.99 maker-158883843-augustus-gene-0.3-mRNA-1 0 7752120 56M242N293M638N147M304N689M MD:Z:195G525C463 NM:i:2 242,638,304 3
myseq3000.fa.r112 0.99 maker-158860682-snap-gene-0.5-mRNA-1 0 9298321 227M365N287M1370N441M MD:Z:434A20G499 NM:i:2 365,1370 2
myseq9000.fa.r112 0.99 maker-158801656-augustus-gene-0.4-mRNA-1 0 9135828 928M351N66M462N90M211N177M99N237M103N171M196N825M MD:Z:116A198T675G30T12G1458 NM:i:5 351,462,211,99,103,196 6
myseq12000.fa.r112 0.99 maker-158348986-augustus-gene-0.3-mRNA-1 0 7751850 392M71N637M MD:Z:389C170A389A62G15 NM:i:4 71 1
myseq0.fa.r112 0.99 maker-139570888-augustus-gene-0.3-mRNA-1 16 7131777 502M90N143M MD:Z:460C184 NM:i:1 90 1
myseq6000.fa.r112 0.99 maker-126778335-snap-gene-0.2-mRNA-1 16 6806347 875M198N37M MD:Z:181GG138G11C176A297G68G34 NM:i:7 198 1
myseq12000.fa.r112 0.99 maker-115588757-augustus-gene-0.3-mRNA-1 0 7713448 522M93N507M MD:Z:7T33C197C128C8A450G137T62 NM:i:7 93 1
myseq6000.fa.r112 0.99 maker-106150956-augustus-gene-0.3-mRNA-1 0 6754884 894M116N267M MD:Z:804T130A29C88G106 NM:i:4 116 1
myseq0.fa.r112 0.99 genemark-168577274-processed-gene-0.8-mRNA-1 0 7155377 141M93N552M57N288M210N21M MD:Z:1002 NM:i:0 93,57,210 3
myseq3000.fa.r112 0.99 genemark-168573920-processed-gene-0.22-mRNA-1 0 9297578 280M151N119M580N108M MD:Z:447G59 NM:i:1 151,580 2
myseq12000.fa.r112 0.99 genemark-168572818-processed-gene-0.25-mRNA-1 0 7750163 166M2026N311M MD:Z:477 NM:i:0 2026 1
myseq9000.fa.r112 0.99 genemark-168562072-processed-gene-0.47-mRNA-1 16 9262063 409M99N83M MD:Z:34A73A265A117 NM:i:3 99 1
myseq12000.fa.r112 0.99 genemark-168561940-processed-gene-0.2-mRNA-1 16 6228546 264M165N160M81N248M57N1281M MD:Z:195C580A187T252C125T23G48C39G100T58GT47G4G26CA209A44 NM:i:16 165,81,57 3
myseq3000.fa.r112 0.99 genemark-168521195-processed-gene-0.31-mRNA-1 0 9192281 21M148N211M153N236M MD:Z:468 NM:i:0 148,153 2
myseq12000.fa.r112 0.99 genemark-168513542-processed-gene-0.11-mRNA-1 16 7750892 383M177N112M363N423M663N67M75N29M MD:Z:47C30C156T370T407 NM:i:4 177,363,663,75 4
myseq3000.fa.r112 0.99 genemark-168388610-processed-gene-0.4-mRNA-1 16 9298731 168M132N144M51N114M285N368M215N389M133N80M MD:Z:343A243G14T660 NM:i:3 132,51,285,215,133 5
myseq12000.fa.r112 0.99 genemark-168386339-processed-gene-0.72-mRNA-1 16 7620661 46M70N464M MD:Z:510 NM:i:0 70 1
myseq9000.fa.r112 0.99 genemark-168356940-processed-gene-0.22-mRNA-1 0 9141817 798M356N372M MD:Z:1170 NM:i:0 356 1
myseq9000.fa.r112 0.99 genemark-168346230-processed-gene-0.35-mRNA-1 0 9299513 601M52N40M MD:Z:40C1C44G236T71T244 NM:i:5 52 1
myseq6000.fa.r112 0.99 genemark-168325213-processed-gene-0.3-mRNA-1 0 6739765 177M36N1883M103N118M MD:Z:2178 NM:i:0 36,103 2
myseq3000.fa.r112 0.99 genemark-168250828-processed-gene-0.1-mRNA-1 0 9188796 49M248N496M MD:Z:444C100 NM:i:1 248 1
myseq3000.fa.r112 0.99 genemark-168237172-processed-gene-0.5-mRNA-1 0 9298607 216M50N324M MD:Z:5C11A14A98T27A84A130T13T13T52G30T48A3 NM:i:12 50 1
myseq6000.fa.r112 0.99 genemark-168191671-processed-gene-0.28-mRNA-1 16 6755001 563M152N121M MD:Z:684 NM:i:0 152 1
myseq3000.fa.r112 0.99 genemark-168188299-processed-gene-0.4-mRNA-1 0 9140980 1101M837N24M59N432M MD:Z:4C182T64A150G294A146A4C46T84T574 NM:i:9 837,59 2
myseq12000.fa.r112 0.99 genemark-168135365-processed-gene-0.7-mRNA-1 16 7754016 405M777N130M500N176M MD:Z:151A559 NM:i:1 777,500 2
myseq6000.fa.r112 0.99 genemark-168122537-processed-gene-0.3-mRNA-1 16 6815759 632M527N511M MD:Z:239CT16T32T13A122A48G99A9GC32T53T21A22T224T3G194 NM:i:16 527 1
myseq9000.fa.r112 0.99 genemark-168035315-processed-gene-0.19-mRNA-1 16 9258785 320M1002N251M293N638M MD:Z:237C87G9A128C64G20T50C15A60C507G22 NM:i:10 1002,293 2
myseq12000.fa.r112 0.99 genemark-167932615-processed-gene-0.16-mRNA-1 16 7674438 54M71N681M MD:Z:150T82C501 NM:i:2 71 1
myseq6000.fa.r112 0.99 genemark-167925357-processed-gene-0.2-mRNA-1 16 5245772 351M27N648M502N24M MD:Z:229T11T187C593 NM:i:3 27,502 2
myseq9000.fa.r112 0.99 genemark-167916992-processed-gene-0.7-mRNA-1 16 9299177 42M86N531M MD:Z:573 NM:i:0 86 1
myseq9000.fa.r112 0.99 genemark-166566303-processed-gene-0.0-mRNA-1 0 9191611 262M93N140M MD:Z:61A241G98 NM:i:2 93 1
myseq12000.fa.r112 0.99 genemark-166135246-processed-gene-0.0-mRNA-1 0 7690163 563M26N105M MD:Z:305G362 NM:i:1 26 1
