bin coverage transcript strand gene cigar MD NM introns_len introns_num
cdhit-output-4_15.iteration.5 0.99 augustus_masked-168546731-processed-gene-0.14-mRNA-1 0 1502433 235M101N86M280N84M103N87M MD:Z:167C171T152 NM:i:2 101,280,103 3
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168545334-processed-gene-0.0-mRNA-1 16 3958286 383M370N517M MD:Z:43GC114A314A4A55A204C159 NM:i:7 370 1
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168538335-processed-gene-0.0-mRNA-1 0 3751203 1967M110N76M117N108M MD:Z:109T64C19C10G40T23C220G27T46A107A25T54A5G17G88C15G518A149C471T3G121 NM:i:20 110,117 2
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168535750-processed-gene-0.1-mRNA-1 16 3012108 501M298N555M MD:Z:500A75A404G74 NM:i:3 298 1
cdhit-output-4_12.iteration.2 0.99 augustus_masked-168535021-processed-gene-0.0-mRNA-1 0 2804350 103M94N179M88N102M80N105M MD:Z:71G182G27A31AC19T2CA34T55A52G5 NM:i:11 94,88,80 3
cdhit-output-4_12.iteration.3 0.99 augustus_masked-168534811-processed-gene-0.4-mRNA-1 0 3462826 1382M102N62M89N489M MD:Z:664A179T294T673A119 NM:i:4 102,89 2
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168530724-processed-gene-0.0-mRNA-1 16 2895270 979M107N151M147N128M109N57M MD:Z:439A387A19C280TA185 NM:i:5 107,147,109 3
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168529058-processed-gene-0.1-mRNA-1 16 3496473 1401M190N90M MD:Z:981G352G125C30 NM:i:3 190 1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168521201-processed-gene-0.0-mRNA-1 0 2915509 1052M124N82M MD:Z:34T15C109G60T41C295A445C128 NM:i:7 124 1
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168520883-processed-gene-0.8-mRNA-1 16 3958196 312M265N42M MD:Z:354 NM:i:0 265 1
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168520352-processed-gene-0.24-mRNA-1 0 3260948 78M215N45M86N162M114N499M314N284M1173N166M73N87M108N521M102N168M MD:Z:66A29T23T652T403T662G151G17 NM:i:7 215,86,114,314,1173,73,108,102 8
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168517347-processed-gene-0.8-mRNA-1 0 3198458 119M87N1354M MD:Z:524A202T745 NM:i:2 87 1
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168517265-processed-gene-0.0-mRNA-1 16 3287777 474M82N99M105N81M109N174M140N111M89N54M115N153M187N151M507N32M MD:Z:27C821T479 NM:i:2 82,105,109,140,89,115,187,507 8
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168515357-processed-gene-0.8-mRNA-1 0 3575495 380M99N222M133N149M213N277M116N388M MD:Z:108C173T71T359T552C148 NM:i:5 99,133,213,116 4
cdhit-output-4_14.iteration.2 0.99 augustus_masked-168511734-processed-gene-0.0-mRNA-1 0 5290602 382M140N560M384N106M136N155M333N618M MD:Z:24A3T1T47C5G29T1G10A46A80C15T12T83G6G35T21C78A14G3T162G27C22G159TT309G2G15A66A40C27A1C19C10A19G18T21T7C50C13A5T107C8C140A3C14 NM:i:44 140,384,136,333 4
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168510705-processed-gene-0.0-mRNA-1 16 3575947 575M148N433M MD:Z:33A335G164T253C51T31T69A65 NM:i:7 148 1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168509930-processed-gene-0.2-mRNA-1 0 2853028 440M89N65M613N101M MD:Z:403A112A89 NM:i:2 89,613 2
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168507288-processed-gene-0.0-mRNA-1 16 3052735 1845M98N5M64N300M408N714M184N161M109N1796M MD:Z:956T340G146G63T62T1G148C25G21A41C109T7A11G167C100A9G91C26C35T64C169T9G244T22A75A24G94A34C83C90T58A22T10A10G75CT50A31G48A4A12A13G38T79T15G264G52A54C98G6G67G204C63A159A32C36 NM:i:55 98,64,408,184,109 5
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168506051-processed-gene-0.0-mRNA-1 0 3575479 855M511N1164M273N441M MD:Z:427G5T223G57T1744 NM:i:4 511,273 2
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168505850-processed-gene-0.3-mRNA-1 0 3260935 2105M202N736M MD:Z:51T448G42C735G1561 NM:i:4 202 1
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168505320-processed-gene-0.1-mRNA-1 0 3365215 152M367N391M MD:Z:543 NM:i:0 367 1
cdhit-output-4_9.iteration.5 0.99 augustus_masked-168505047-processed-gene-0.1-mRNA-1 16 3180087 193M76N325M172N169M126N170M86N179M301N66M148N174M110N299M241N101M358N85M1846N151M2043N188M700N287M MD:Z:1103C352T834T95 NM:i:3 76,172,126,86,301,148,110,241,358,1846,2043,700 12
cdhit-output-4_12.iteration.5 0.99 augustus_masked-168503049-processed-gene-0.2-mRNA-1 0 2629182 599M153N318M482N259M88N45M MD:Z:437T45C103G173T114T155T5T88C93 NM:i:8 153,482,88 3
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168502944-processed-gene-0.3-mRNA-1 16 2915375 1291M1378N134M MD:Z:316C1108 NM:i:1 1378 1
cdhit-output-4_14.iteration.2 0.99 augustus_masked-168501394-processed-gene-0.17-mRNA-1 16 5176879 144M117N111M MD:Z:255 NM:i:0 117 1
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168498303-processed-gene-0.3-mRNA-1 0 3957792 1245M211N45M MD:Z:1290 NM:i:0 211 1
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168497802-processed-gene-0.5-mRNA-1 0 3012155 32M640N276M298N186M168N726M MD:Z:326G639G253 NM:i:2 640,298,168 3
cdhit-output-4_8.iteration.1 0.99 augustus_masked-168494055-processed-gene-0.4-mRNA-1 0 4560288 190M282N264M143N254M99N212M198N268M469N556M MD:Z:384CT537G401A3G172T241 NM:i:6 282,143,99,198,469 5
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168492452-processed-gene-0.5-mRNA-1 16 3093508 424M482N450M102N882M648N56M65N120M767N137M158N266M MD:Z:38G34C72C1376A75G234T123CT48C326 NM:i:9 482,102,648,65,767,158 6
cdhit-output-4_19.iteration.1 0.99 augustus_masked-168488180-processed-gene-0.7-mRNA-1 0 831564 32M215N331M190N72M464N30M MD:Z:465 NM:i:0 215,190,464 3
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168487965-processed-gene-0.10-mRNA-1 0 3365212 3181M632N663M MD:Z:81C5T811C34A396C876A25T313G36C589T623C44 NM:i:11 632 1
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168486951-processed-gene-0.0-mRNA-1 16 3289828 21M127N159M788N141M253N153M107N48M MD:Z:522 NM:i:0 127,788,253,107 4
cdhit-output-4_18.iteration.5 0.99 augustus_masked-168475721-processed-gene-0.3-mRNA-1 0 5593721 88M69N314M245N64M106N370M100N35M82N87M178N170M MD:Z:33N186C6A27A199A98C19G36T14T52C114T69A130A113A18 NM:i:14 69,245,106,100,82,178 6
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168466590-processed-gene-0.1-mRNA-1 16 3666469 241M116N774M138N76M176N195M146N127M380N58M146N103M116N240M115N318M120N211M94N243M417N253M382N69M MD:Z:1199A444T760A71A430 NM:i:4 116,138,176,146,380,146,116,115,120,94,417,382 12
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168464602-processed-gene-0.4-mRNA-1 16 3575973 72M129N415M204N743M236N415M MD:Z:429G317G653T243 NM:i:3 129,204,236 3
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168462972-processed-gene-0.11-mRNA-1 16 3092531 1222M321N345M616N1055M MD:Z:784C1777C59 NM:i:2 321,616 2
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168459064-processed-gene-0.7-mRNA-1 16 3365026 580M255N854M MD:Z:345C568T9T401C107 NM:i:4 255 1
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168458112-processed-gene-0.2-mRNA-1 0 3032787 1899M178N252M MD:Z:24C36T4G202T188A25A105A21A1C87A253C14A20T20T8T71G59G38T18A137G55G50T38AC21A96T142T391 NM:i:27 178 1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168458060-processed-gene-0.5-mRNA-1 16 2914782 1011M585N99M80N72M MD:Z:1128A53 NM:i:1 585,80 2
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168457028-processed-gene-0.6-mRNA-1 16 3957774 46M119N87M129N145M97N340M54N256M MD:Z:605T268 NM:i:1 119,129,97,54 4
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168451803-processed-gene-0.0-mRNA-1 16 2914790 16M128N1754M MD:Z:531T24C132G94C985 NM:i:4 128 1
cdhit-output-4_19.iteration.1 0.99 augustus_masked-168451601-processed-gene-0.1-mRNA-1 0 831766 696M4984N1598M1296N377M1804N61M146N1323M MD:Z:1342T320T2391 NM:i:2 4984,1296,1804,146 4
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168449984-processed-gene-0.12-mRNA-1 16 3011795 1131M208N820M119N20M MD:Z:120A62A624A217T137A116A689 NM:i:6 208,119 2
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168448716-processed-gene-0.0-mRNA-1 16 3093206 381M117N216M84N123M MD:Z:39G26T63G271G29C95A128A19G42 NM:i:8 117,84 2
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168447329-processed-gene-0.10-mRNA-1 16 2898324 58M124N292M195N130M MD:Z:480 NM:i:0 124,195 2
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168442181-processed-gene-0.10-mRNA-1 0 3494215 66M122N163M98N125M85N138M92N393M MD:Z:72A812 NM:i:1 122,98,85,92 4
cdhit-output-4_8.iteration.2 0.99 augustus_masked-168441364-processed-gene-0.6-mRNA-1 16 4124950 187M26N197M1040N315M MD:Z:59C639 NM:i:1 26,1040 2
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168438594-processed-gene-0.6-mRNA-1 16 3751248 1117M1839N77M128N351M379N153M1637N604M MD:Z:232A379G708A65C488G425 NM:i:5 1839,128,379,1637 4
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168437458-processed-gene-1.27-mRNA-1 16 3872609 972M327N434M93N68M1817N248M MD:Z:897A742G81 NM:i:2 327,93,1817 3
cdhit-output-4_8.iteration.2 0.99 augustus_masked-168437115-processed-gene-0.0-mRNA-1 16 4030476 37M149N274M118N88M219N107M96N16M MD:Z:71G277T6T16C1A47A98 NM:i:6 149,118,219,96 4
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168436765-processed-gene-0.14-mRNA-1 16 3218117 911M605N65M79N20M MD:Z:645G350 NM:i:1 605,79 2
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168434898-processed-gene-0.0-mRNA-1 16 3957802 212M283N123M82N1198M83N27M MD:Z:281T78A488T320C389 NM:i:4 283,82,83 3
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168431753-processed-gene-0.2-mRNA-1 0 2993109 530M418N1704M246N159M MD:Z:185A257T197G83A53A2G30T16T134TA352T850G222 NM:i:12 418,246 2
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168427442-processed-gene-0.25-mRNA-1 0 3576061 89M103N74M76N508M286N852M MD:Z:374T976T20T6C143 NM:i:4 103,76,286 3
cdhit-output-4_12.iteration.2 0.99 augustus_masked-168426104-processed-gene-0.5-mRNA-1 0 2804705 291M123N286M105N296M142N111M MD:Z:6G54C215G7A58G85C49C86A14T92CC54A60G191 NM:i:13 123,105,142 3
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168424263-processed-gene-0.3-mRNA-1 16 3575847 372M84N129M MD:Z:322A178 NM:i:1 84 1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168424026-processed-gene-0.0-mRNA-1 0 2914892 79M167N220M77N418M1138N1868M76N34M221N52M78N44M MD:Z:237C196G725C371A292C535A334A18 NM:i:7 167,77,1138,76,221,78 6
cdhit-output-4_11.iteration.3 0.99 augustus_masked-168422421-processed-gene-0.16-mRNA-1 16 2747848 675M52N2139M MD:Z:141A26G77A326A360T64A16C74C69G489A28T77T26C20T214T15A41G302A130G300 NM:i:19 52 1
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168422347-processed-gene-0.11-mRNA-1 0 3051963 468M352N180M145N613M MD:Z:43G44G56A255G2T47C116T190T203A67A39A47AA48A90 NM:i:14 352,145 2
cdhit-output-4_19.iteration.1 0.99 augustus_masked-168421475-processed-gene-0.0-mRNA-1 16 823259 136M78N178M104N385M MD:Z:300C171A226 NM:i:2 78,104 2
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168421389-processed-gene-0.1-mRNA-1 16 3260985 466M232N2183M MD:Z:996C79A99A184C258A398T8A2A37T20T151T148G89A4A162 NM:i:14 232 1
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168420454-processed-gene-0.3-mRNA-1 0 3260806 93M285N161M180N76M876N60M115N108M309N240M275N15M MD:Z:62G686C3 NM:i:2 285,180,876,115,309,275 6
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168416436-processed-gene-0.4-mRNA-1 0 3287824 32M194N137M189N653M427N207M269N126M MD:Z:1155 NM:i:0 194,189,427,269 4
cdhit-output-4_17.iteration.2 0.99 augustus_masked-168416176-processed-gene-0.0-mRNA-1 16 4296216 260M305N46M1783N173M182N256M MD:Z:721A13 NM:i:1 305,1783,182 3
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168415724-processed-gene-0.17-mRNA-1 0 3026226 29M223N157M176N126M116N129M314N330M MD:Z:771 NM:i:0 223,176,116,314 4
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168411856-processed-gene-0.4-mRNA-1 0 3576130 136M117N317M105N630M77N136M585N317M MD:Z:1491C44 NM:i:1 117,105,77,585 4
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168402147-processed-gene-0.21-mRNA-1 0 3012333 1355M4157N117M159N2030M MD:Z:4T1283T370T1G125G148G281C495G372C414 NM:i:9 4157,159 2
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168400519-processed-gene-0.6-mRNA-1 16 3092731 615M89N645M598N229M MD:Z:36A81A672A23T8C2C2C2C341A313 NM:i:9 89,598 2
cdhit-output-4_15.iteration.3 0.99 augustus_masked-168398641-processed-gene-0.11-mRNA-1 16 3494854 177M581N60M MD:Z:213T23 NM:i:1 581 1
cdhit-output-4_18.iteration.5 0.99 augustus_masked-168398019-processed-gene-0.0-mRNA-1 16 5464355 186M102N201M MD:Z:382G4 NM:i:1 102 1
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168394040-processed-gene-0.9-mRNA-1 16 3011654 71M142N1190M133N32M MD:Z:1293 NM:i:0 142,133 2
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168390208-processed-gene-0.3-mRNA-1 0 2915000 303M757N122M MD:Z:22C75T322C3 NM:i:3 757 1
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168387510-processed-gene-0.1-mRNA-1 16 2997842 67M404N49M515N96M81N116M670N74M143N239M192N1381M94N303M101N142M246N111M1468N445M MD:Z:116T1002G1604T8C49C146G92 NM:i:6 404,515,81,670,143,192,94,101,246,1468 10
cdhit-output-4_18.iteration.4 0.99 augustus_masked-168383578-processed-gene-0.4-mRNA-1 16 3292135 1787M272N317M2619N673M2608N371M MD:Z:922G129G444G1650 NM:i:3 272,2619,2608 3
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168383253-processed-gene-0.1-mRNA-1 16 3312240 86M274N522M497N49M MD:Z:303G353 NM:i:1 274,497 2
cdhit-output-4_19.iteration.1 0.99 augustus_masked-168381303-processed-gene-0.7-mRNA-1 0 831641 33M418N210M706N678M MD:Z:233A687 NM:i:1 418,706 2
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168380280-processed-gene-0.14-mRNA-1 0 3575136 529M200N133M99N226M529N36M147N495M146N3509M MD:Z:19A88T19T34C118G297C29G55T45A692G329G359T405G104T581T16C113C2C932A17T476G130T46 NM:i:22 200,99,529,147,146 5
cdhit-output-4_18.iteration.4 0.99 augustus_masked-168375748-processed-gene-0.0-mRNA-1 16 3292085 1953M263N282M MD:Z:953G1028A252 NM:i:2 263 1
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168374514-processed-gene-0.0-mRNA-1 0 3216703 262M100N197M MD:Z:215C49C138G54 NM:i:3 100 1
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168373438-processed-gene-0.10-mRNA-1 0 3288447 1036M232N395M MD:Z:150A74G388T22C210C582 NM:i:5 232 1
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168372426-processed-gene-0.0-mRNA-1 0 3261034 499M388N2080M273N74M88N53M MD:Z:258T100C894G137A97A914G300 NM:i:6 388,273,88 3
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168371760-processed-gene-0.0-mRNA-1 0 2915044 278M1737N96M239N248M316N4361M MD:Z:94C4561T326 NM:i:2 1737,239,316 3
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168370872-processed-gene-0.1-mRNA-1 16 3260130 286M2148N119M89N126M254N103M1506N183M652N254M241N144M MD:Z:285A275A445T198C8 NM:i:4 2148,89,254,1506,652,241 6
cdhit-output-4_19.iteration.1 0.99 augustus_masked-168369370-processed-gene-0.3-mRNA-1 16 831986 1589M160N589M MD:Z:936T809G431 NM:i:2 160 1
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168359092-processed-gene-0.11-mRNA-1 0 3260918 96M175N1383M232N155M MD:Z:49G998G83T11C243G181T63 NM:i:6 175,232 2
cdhit-output-4_15.iteration.2 0.99 augustus_masked-168358718-processed-gene-0.0-mRNA-1 16 3663879 1213M331N551M MD:Z:188A45G217T541A13G42A34C62T470A143 NM:i:9 331 1
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168358337-processed-gene-0.7-mRNA-1 0 3288257 93M372N131M97N81M92N426M MD:Z:287C56T386 NM:i:2 372,97,92 3
cdhit-output-4_18.iteration.3 0.99 augustus_masked-168358337-processed-gene-0.4-mRNA-1 16 4738582 887M232N1336M MD:Z:165G481C576T49T155T311A107C352A19 NM:i:8 232 1
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168357866-processed-gene-0.15-mRNA-1 0 3011817 719M726N259M629N165M MD:Z:86C123C7T407C292A49G173 NM:i:6 726,629 2
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168351650-processed-gene-0.0-mRNA-1 0 2914799 1075M602N158M120N1131M MD:Z:2243T120 NM:i:1 602,120 2
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168351052-processed-gene-0.5-mRNA-1 16 3291311 165M207N1578M MD:Z:993C599C149 NM:i:2 207 1
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168348565-processed-gene-0.8-mRNA-1 0 3261047 758M231N2113M MD:Z:134A50G1702A982 NM:i:3 231 1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168347769-processed-gene-0.4-mRNA-1 0 2915696 1052M53N5M369N1859M MD:Z:20A270G349C94C109T286A90A52T55C47A4G14A98A33C94A331G218C3A66G179T57C94T331 NM:i:22 53,369 2
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168346439-processed-gene-0.3-mRNA-1 16 3364770 48M266N2028M MD:Z:6A734C1214T119 NM:i:3 266 1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168344949-processed-gene-0.2-mRNA-1 0 2857655 2030M186N97M MD:Z:479G296T90C7T4G106T91A287G182G416C159 NM:i:10 186 1
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168342493-processed-gene-0.7-mRNA-1 0 3051703 437M99N92M80N75M130N94M111N274M MD:Z:972 NM:i:0 99,80,130,111 4
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168341106-processed-gene-0.13-mRNA-1 0 3019942 42M450N222M146N239M123N526M114N274M269N715M139N229M581N267M262N264M158N788M MD:Z:629C372G441G471T1649 NM:i:4 450,146,123,114,269,139,581,262,158 9
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168341060-processed-gene-0.2-mRNA-1 16 3259892 949M470N105M114N88M112N81M84N54M96N330M216N102M165N106M109N102M MD:Z:281C591C29G747C163G101 NM:i:5 470,114,112,84,96,216,165,109 8
cdhit-output-4_8.iteration.2 0.99 augustus_masked-168325806-processed-gene-0.23-mRNA-1 16 4124731 216M647N140M94N46M MD:Z:402 NM:i:0 647,94 2
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168323809-processed-gene-0.0-mRNA-1 16 3052420 110M84N2233M MD:Z:332C1157C162T573G115 NM:i:4 84 1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168323746-processed-gene-0.0-mRNA-1 16 3028426 43M103N207M98N84M241N65M111N224M321N652M1175N455M395N95M293N364M75N204M165N355M MD:Z:465C192G448G582A402A654 NM:i:5 103,98,241,111,321,1175,395,293,75,165 10
cdhit-output-4_9.iteration.5 0.99 augustus_masked-168322917-processed-gene-0.0-mRNA-1 0 3180026 70M102N158M73N246M96N103M86N546M377N281M354N456M777N138M206N153M MD:Z:117G125A900T126C83G37C6T236G88G32T59G190C28A111 NM:i:13 102,73,96,86,377,354,777,206 8
cdhit-output-4_19.iteration.1 0.99 augustus_masked-168322032-processed-gene-0.8-mRNA-1 16 831869 1058M236N66M105N296M80N331M88N66M883N141M427N148M277N139M MD:Z:50G191T133CC38G290T181G723A631 NM:i:8 236,105,80,88,883,427,277 7
cdhit-output-4_17.iteration.4 0.99 augustus_masked-168321331-processed-gene-0.14-mRNA-1 16 4067979 263M347N1729M1234N255M MD:Z:54A31A155T76G469A674G297A377C22T26A41T14 NM:i:11 347,1234 2
cdhit-output-4_18.iteration.3 0.99 augustus_masked-168318940-processed-gene-0.4-mRNA-1 16 4738594 930M300N456M MD:Z:542T67C775 NM:i:2 300 1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168315936-processed-gene-0.6-mRNA-1 16 2915500 290M285N116M207N1085M142N21M MD:Z:846A665 NM:i:1 285,207,142 3
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168314018-processed-gene-0.16-mRNA-1 16 3751381 886M170N41M MD:Z:60C98G68T62C320A314 NM:i:5 170 1
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168312138-processed-gene-0.0-mRNA-1 16 2948234 1369M105N77M227N487M190N263M105N215M407N1142M MD:Z:252T834A848T352G124G1T1136 NM:i:6 105,227,190,105,407 5
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168310357-processed-gene-0.1-mRNA-1 16 3093119 195M86N67M55N104M82N247M101N44M90N398M81N90M119N73M MD:Z:32A299T5T5G279T238C77CT2G15A112T143 NM:i:11 86,55,82,101,90,81,119 7
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168304681-processed-gene-0.2-mRNA-1 0 3093493 63M81N202M85N1544M MD:Z:109N99N929T359A278G30 NM:i:5 81,85 2
cdhit-output-4_16.iteration.4 0.99 augustus_masked-168303890-processed-gene-0.3-mRNA-1 16 4860326 179M99N103M268N85M85N90M77N514M160N256M MD:Z:197A64T165T495C182A119 NM:i:5 99,268,85,77,160 5
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168302537-processed-gene-0.2-mRNA-1 0 3092778 191M614N574M MD:Z:27G81C68G166A419 NM:i:4 614 1
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168298465-processed-gene-0.6-mRNA-1 16 3287748 180M833N333M595N258M MD:Z:766C4 NM:i:1 833,595 2
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168298033-processed-gene-0.4-mRNA-1 16 3751754 45M338N57M540N1893M MD:Z:164A48A63T136A41G47T164G326T821T176 NM:i:9 338,540 2
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168294902-processed-gene-0.4-mRNA-1 0 3260567 366M81N423M MD:Z:103T30C214C126G67A244 NM:i:5 81 1
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168294370-processed-gene-0.3-mRNA-1 16 3287722 48M72N48M176N1127M279N70M90N30M MD:Z:107A316C33C85G40G674T62 NM:i:6 72,176,279,90 4
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168294264-processed-gene-0.11-mRNA-1 16 3308944 2267M80N201M187N73M MD:Z:122A111C149G29A23T46T46G170C31C7T479T76C34G179G289C113T45C209G92G181A41T48 NM:i:21 80,187 2
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168293588-processed-gene-0.6-mRNA-1 0 3260937 658M401N1781M MD:Z:1484T288C450G214 NM:i:3 401 1
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168290542-processed-gene-0.8-mRNA-1 16 3052262 812M95N1119M MD:Z:1931 NM:i:0 95 1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168289507-processed-gene-0.4-mRNA-1 16 2914838 12M99N306M913N108M86N39M MD:Z:323T141 NM:i:1 99,913,86 3
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168289240-processed-gene-0.28-mRNA-1 0 3260329 387M174N210M566N93M MD:Z:68G14T13C592 NM:i:3 174,566 2
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168286932-processed-gene-0.3-mRNA-1 16 3052260 306M97N138M419N124M266N122M MD:Z:269T27A209T59C122 NM:i:4 97,419,266 3
cdhit-output-4_19.iteration.1 0.99 augustus_masked-168286735-processed-gene-0.3-mRNA-1 0 813106 329M76N219M129N604M227N66M932N586M MD:Z:1636C86C46G33 NM:i:3 76,129,227,932 4
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168285344-processed-gene-0.3-mRNA-1 16 2847569 1432M543N244M MD:Z:283A293G381T580A135 NM:i:4 543 1
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168277396-processed-gene-0.3-mRNA-1 16 2943797 2061M84N219M MD:Z:282G688G1308 NM:i:2 84 1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168276834-processed-gene-1.23-mRNA-1 0 2915663 255M233N127M106N274M2627N133M91N87M163N495M MD:Z:431C939 NM:i:1 233,106,2627,91,163 5
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168276088-processed-gene-0.13-mRNA-1 16 3214823 156M445N90M148N2610M MD:Z:2856 NM:i:0 445,148 2
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168275081-processed-gene-0.3-mRNA-1 0 3035750 1676M119N172M MD:Z:509G131C103T706G290C104 NM:i:5 119 1
cdhit-output-4_19.iteration.4 0.99 augustus_masked-168259156-processed-gene-0.4-mRNA-1 0 1931529 979M2035N145M351N180M3494N75M584N150M157N103M130N109M1025N82M108N878M MD:Z:480C167C687A227T630A505 NM:i:5 2035,351,3494,584,157,130,1025,108 8
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168257195-processed-gene-0.2-mRNA-1 16 3958271 15M366N163M160N32M75N40M76N2485M1141N174M418N604M MD:Z:297C548G914G1751 NM:i:3 366,160,75,76,1141,418 6
cdhit-output-4_10.iteration.2 0.99 augustus_masked-168256954-processed-gene-0.6-mRNA-1 0 3112978 526M489N106M7273N904M166N1958M397N297M81N279M3441N129M127N201M481N143M638N307M144N140M9267N79M189N393M3341N218M215N94M334N125M354N387M MD:Z:494T626G952A152T4058 NM:i:4 489,7273,166,397,81,3441,127,481,638,144,9267,189,3341,215,334,354 16
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168255257-processed-gene-0.8-mRNA-1 16 3958218 2018M598N1330M MD:Z:422A654C313A1956 NM:i:3 598 1
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168254226-processed-gene-0.1-mRNA-1 16 3011952 83M142N208M423N347M520N513M475N238M200N993M88N90M MD:Z:668G502C317T437A32C322C188 NM:i:6 142,423,520,475,200,88 6
